SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
2306060421,P1C10,ACIDIC.m,060623_ACIDIC_2306060421,,
2306060354,P1C11,ACIDIC.m,060623_ACIDIC_2306060354,,
2306060149,P1C12,ACIDIC.m,060623_ACIDIC_2306060149,,
2306060402,P1D2,ACIDIC.m,060623_ACIDIC_2306060402,,
2306060415,P1D4,ACIDIC.m,060623_ACIDIC_2306060415,,
2306060435,P1D5,ACIDIC.m,060623_ACIDIC_2306060435,,
2306060438,P1D6,ACIDIC.m,060623_ACIDIC_2306060438,,
2306060319,P1D7,ACIDIC.m,060623_ACIDIC_2306060319,,
2306060480,P1D8,ACIDIC.m,060623_ACIDIC_2306060480,,
2306060444,P1D9,ACIDIC.m,060623_ACIDIC_2306060444,,
2306060241,P1D11,ACIDIC.m,060623_ACIDIC_2306060241,,
2306060342,P1D12,ACIDIC.m,060623_ACIDIC_2306060342,,
2306060439,P1E2,ACIDIC.m,060623_ACIDIC_2306060439,,
2306060473,P1E3,ACIDIC.m,060623_ACIDIC_2306060473,,
2306060409,P1E4,ACIDIC.m,060623_ACIDIC_2306060409,,
2306060426,P1E5,ACIDIC.m,060623_ACIDIC_2306060426,,
2306060427,P1E6,ACIDIC.m,060623_ACIDIC_2306060427,,
2306060333,P1E7,ACIDIC.m,060623_ACIDIC_2306060333,,
2306060471,P1E8,ACIDIC.m,060623_ACIDIC_2306060471,,
2306060133,P1E12,ACIDIC.m,060623_ACIDIC_2306060133,,
2306060463,P1F1,ACIDIC.m,060623_ACIDIC_2306060463,,
2306060465,P1F3,ACIDIC.m,060623_ACIDIC_2306060465,,
2306060468,P1F4,ACIDIC.m,060623_ACIDIC_2306060468,,
2306060416,P1F6,ACIDIC.m,060623_ACIDIC_2306060416,,
2306060344,P1F7,ACIDIC.m,060623_ACIDIC_2306060344,,
2306060462,P1F8,ACIDIC.m,060623_ACIDIC_2306060462,,
2306060448,P1F10,ACIDIC.m,060623_ACIDIC_2306060448,,
2306060122,P1F12,ACIDIC.m,060623_ACIDIC_2306060122,,
2306060452,P1G1,ACIDIC.m,060623_ACIDIC_2306060452,,
2306060417,P1G2,ACIDIC.m,060623_ACIDIC_2306060417,,
2306060456,P1G3,ACIDIC.m,060623_ACIDIC_2306060456,,
2306060464,P1G4,ACIDIC.m,060623_ACIDIC_2306060464,,
2306060414,P1G5,ACIDIC.m,060623_ACIDIC_2306060414,,
2306060376,P1G6,ACIDIC.m,060623_ACIDIC_2306060376,,
2306060454,P1G8,ACIDIC.m,060623_ACIDIC_2306060454,,
2306060478,P1G9,ACIDIC.m,060623_ACIDIC_2306060478,,
2306060440,P1G10,ACIDIC.m,060623_ACIDIC_2306060440,,
2306060306,P1G11,ACIDIC.m,060623_ACIDIC_2306060306,,
2306060443,P1H1,ACIDIC.m,060623_ACIDIC_2306060443,,
2306060408,P1H2,ACIDIC.m,060623_ACIDIC_2306060408,,
2306060447,P1H3,ACIDIC.m,060623_ACIDIC_2306060447,,
2306060458,P1H4,ACIDIC.m,060623_ACIDIC_2306060458,,
2306060410,P1H5,ACIDIC.m,060623_ACIDIC_2306060410,,
2306060366,P1H6,ACIDIC.m,060623_ACIDIC_2306060366,,
2306060380,P1H7,ACIDIC.m,060623_ACIDIC_2306060380,,
2306060434,P1H8,ACIDIC.m,060623_ACIDIC_2306060434,,
2306060467,P1H9,ACIDIC.m,060623_ACIDIC_2306060467,,
CAL0005POST,P1A1,ACIDIC.m,060623_ACIDIC_CAL0005POST,Calibration,L1
QN523060613POST,P1B1,ACIDIC.m,060623_ACIDIC_QN523060613POST,QC,QC1
QN523060625POST,P1C1,ACIDIC.m,060623_ACIDIC_QN523060625POST,QC,QC2
NEG0005POST,P1D1,ACIDIC.m,060623_ACIDIC_NEG0005POST,,
CAL0006,P2A1,ACIDIC.m,060623_ACIDIC_CAL0006,Calibration,L1
QN623060613,P2B1,ACIDIC.m,060623_ACIDIC_QN623060613,QC,QC1
QN623060625,P2C1,ACIDIC.m,060623_ACIDIC_QN623060625,QC,QC2
NEG0006,P2D1,ACIDIC.m,060623_ACIDIC_NEG0006,,
2306060554,P2A2,ACIDIC.m,060623_ACIDIC_2306060554,,
2306060469,P2A3,ACIDIC.m,060623_ACIDIC_2306060469,,
2306060488,P2A5,ACIDIC.m,060623_ACIDIC_2306060488,,
2306060504,P2A6,ACIDIC.m,060623_ACIDIC_2306060504,,
2306060557,P2A7,ACIDIC.m,060623_ACIDIC_2306060557,,
2306060505,P2A8,ACIDIC.m,060623_ACIDIC_2306060505,,
2306060347,P2A9,ACIDIC.m,060623_ACIDIC_2306060347,,
2306060420,P2A10,ACIDIC.m,060623_ACIDIC_2306060420,,
2306060562,P2A11,ACIDIC.m,060623_ACIDIC_2306060562,,
2306060586,P2A12,ACIDIC.m,060623_ACIDIC_2306060586,,
2306060534,P2B2,ACIDIC.m,060623_ACIDIC_2306060534,,
2306060595,P2B3,ACIDIC.m,060623_ACIDIC_2306060595,,
2306060482,P2B4,ACIDIC.m,060623_ACIDIC_2306060482,,
2306060598,P2B5,ACIDIC.m,060623_ACIDIC_2306060598,,
2306060589,P2B6,ACIDIC.m,060623_ACIDIC_2306060589,,
2306060552,P2B7,ACIDIC.m,060623_ACIDIC_2306060552,,
2306060498,P2B8,ACIDIC.m,060623_ACIDIC_2306060498,,
2306060356,P2B9,ACIDIC.m,060623_ACIDIC_2306060356,,
2306060492,P2B10,ACIDIC.m,060623_ACIDIC_2306060492,,
2306060567,P2B12,ACIDIC.m,060623_ACIDIC_2306060567,,
2306060522,P2C2,ACIDIC.m,060623_ACIDIC_2306060522,,
2306060588,P2C3,ACIDIC.m,060623_ACIDIC_2306060588,,
2306060600,P2C4,ACIDIC.m,060623_ACIDIC_2306060600,,
2306060585,P2C5,ACIDIC.m,060623_ACIDIC_2306060585,,
2306060542,P2C7,ACIDIC.m,060623_ACIDIC_2306060542,,
2306060493,P2C8,ACIDIC.m,060623_ACIDIC_2306060493,,
2306060369,P2C9,ACIDIC.m,060623_ACIDIC_2306060369,,
2306060502,P2C10,ACIDIC.m,060623_ACIDIC_2306060502,,
2306060550,P2C12,ACIDIC.m,060623_ACIDIC_2306060550,,
2306060510,P2D2,ACIDIC.m,060623_ACIDIC_2306060510,,
2306060579,P2D3,ACIDIC.m,060623_ACIDIC_2306060579,,
2306060547,P2D4,ACIDIC.m,060623_ACIDIC_2306060547,,
2306060538,P2D7,ACIDIC.m,060623_ACIDIC_2306060538,,
2306060484,P2D8,ACIDIC.m,060623_ACIDIC_2306060484,,
2306060378,P2D9,ACIDIC.m,060623_ACIDIC_2306060378,,
2306060515,P2D10,ACIDIC.m,060623_ACIDIC_2306060515,,
2306060535,P2D12,ACIDIC.m,060623_ACIDIC_2306060535,,
2306060503,P2E2,ACIDIC.m,060623_ACIDIC_2306060503,,
2306060568,P2E3,ACIDIC.m,060623_ACIDIC_2306060568,,
2306060540,P2E4,ACIDIC.m,060623_ACIDIC_2306060540,,
2306060529,P2E6,ACIDIC.m,060623_ACIDIC_2306060529,,
2306060530,P2E7,ACIDIC.m,060623_ACIDIC_2306060530,,
2306060479,P2E8,ACIDIC.m,060623_ACIDIC_2306060479,,
2306060387,P2E9,ACIDIC.m,060623_ACIDIC_2306060387,,
2306060521,P2E10,ACIDIC.m,060623_ACIDIC_2306060521,,
2306060601,P2E12,ACIDIC.m,060623_ACIDIC_2306060601,,
2306060593,P2F1,ACIDIC.m,060623_ACIDIC_2306060593,,
2306060495,P2F2,ACIDIC.m,060623_ACIDIC_2306060495,,
2306060548,P2F3,ACIDIC.m,060623_ACIDIC_2306060548,,
2306060524,P2F4,ACIDIC.m,060623_ACIDIC_2306060524,,
2306060561,P2F5,ACIDIC.m,060623_ACIDIC_2306060561,,
2306060523,P2F7,ACIDIC.m,060623_ACIDIC_2306060523,,
2306060395,P2F9,ACIDIC.m,060623_ACIDIC_2306060395,,
2306060537,P2F10,ACIDIC.m,060623_ACIDIC_2306060537,,
2306060602,P2F12,ACIDIC.m,060623_ACIDIC_2306060602,,
2306060576,P2G1,ACIDIC.m,060623_ACIDIC_2306060576,,
2306060525,P2G3,ACIDIC.m,060623_ACIDIC_2306060525,,
2306060518,P2G4,ACIDIC.m,060623_ACIDIC_2306060518,,
2306060526,P2G5,ACIDIC.m,060623_ACIDIC_2306060526,,
2306060607,P2G6,ACIDIC.m,060623_ACIDIC_2306060607,,
2306060403,P2G9,ACIDIC.m,060623_ACIDIC_2306060403,,
2306060545,P2G10,ACIDIC.m,060623_ACIDIC_2306060545,,
2306060551,P2G12,ACIDIC.m,060623_ACIDIC_2306060551,,
2306060570,P2H1,ACIDIC.m,060623_ACIDIC_2306060570,,
2306060477,P2H2,ACIDIC.m,060623_ACIDIC_2306060477,,
2306060514,P2H3,ACIDIC.m,060623_ACIDIC_2306060514,,
2306060511,P2H5,ACIDIC.m,060623_ACIDIC_2306060511,,
2306060605,P2H6,ACIDIC.m,060623_ACIDIC_2306060605,,
2306060412,P2H9,ACIDIC.m,060623_ACIDIC_2306060412,,
2306060555,P2H10,ACIDIC.m,060623_ACIDIC_2306060555,,
2306060591,P2H11,ACIDIC.m,060623_ACIDIC_2306060591,,
2306060560,P2H12,ACIDIC.m,060623_ACIDIC_2306060560,,
CAL0006POST,P2A1,ACIDIC.m,060623_ACIDIC_CAL0006POST,Calibration,L1
QN623060613POST,P2B1,ACIDIC.m,060623_ACIDIC_QN623060613POST,QC,QC1
QN623060625POST,P2C1,ACIDIC.m,060623_ACIDIC_QN623060625POST,QC,QC2
NEG0006POST,P2D1,ACIDIC.m,060623_ACIDIC_NEG0006POST,,
