SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
2306060165,P2D9,ACIDIC.m,060623_ACIDIC_2306060165,,
2306060189,P2D10,ACIDIC.m,060623_ACIDIC_2306060189,,
2306060206,P2D12,ACIDIC.m,060623_ACIDIC_2306060206,,
2306060077,P2E2,ACIDIC.m,060623_ACIDIC_2306060077,,
2306060002,P2E3,ACIDIC.m,060623_ACIDIC_2306060002,,
2306060154,P2E7,ACIDIC.m,060623_ACIDIC_2306060154,,
2306060184,P2E10,ACIDIC.m,060623_ACIDIC_2306060184,,
2306060190,P2E11,ACIDIC.m,060623_ACIDIC_2306060190,,
2306060195,P2E12,ACIDIC.m,060623_ACIDIC_2306060195,,
2306060131,P2F1,ACIDIC.m,060623_ACIDIC_2306060131,,
2306060071,P2F2,ACIDIC.m,060623_ACIDIC_2306060071,,
2306060023,P2F4,ACIDIC.m,060623_ACIDIC_2306060023,,
2306060099,P2F5,ACIDIC.m,060623_ACIDIC_2306060099,,
2306060025,P2F6,ACIDIC.m,060623_ACIDIC_2306060025,,
2306060151,P2F7,ACIDIC.m,060623_ACIDIC_2306060151,,
2306060163,P2F8,ACIDIC.m,060623_ACIDIC_2306060163,,
2306060153,P2F9,ACIDIC.m,060623_ACIDIC_2306060153,,
2306060179,P2F10,ACIDIC.m,060623_ACIDIC_2306060179,,
2306060204,P2F11,ACIDIC.m,060623_ACIDIC_2306060204,,
2306060185,P2F12,ACIDIC.m,060623_ACIDIC_2306060185,,
2306060126,P2G1,ACIDIC.m,060623_ACIDIC_2306060126,,
2306060062,P2G2,ACIDIC.m,060623_ACIDIC_2306060062,,
2306060019,P2G4,ACIDIC.m,060623_ACIDIC_2306060019,,
2306060088,P2G5,ACIDIC.m,060623_ACIDIC_2306060088,,
2306060142,P2G7,ACIDIC.m,060623_ACIDIC_2306060142,,
2306060174,P2G10,ACIDIC.m,060623_ACIDIC_2306060174,,
2306060199,P2G11,ACIDIC.m,060623_ACIDIC_2306060199,,
2306060176,P2G12,ACIDIC.m,060623_ACIDIC_2306060176,,
2306060120,P2H1,ACIDIC.m,060623_ACIDIC_2306060120,,
2306060054,P2H2,ACIDIC.m,060623_ACIDIC_2306060054,,
2306060093,P2H3,ACIDIC.m,060623_ACIDIC_2306060093,,
2306060081,P2H5,ACIDIC.m,060623_ACIDIC_2306060081,,
2306060134,P2H7,ACIDIC.m,060623_ACIDIC_2306060134,,
2306060200,P2H10,ACIDIC.m,060623_ACIDIC_2306060200,,
2306060192,P2H11,ACIDIC.m,060623_ACIDIC_2306060192,,
CAL0002POST,P2A1,ACIDIC.m,060623_ACIDIC_CAL0002POST,Calibration,L1
QN223060613POST,P2B1,ACIDIC.m,060623_ACIDIC_QN223060613POST,QC,QC1
QN223060625POST,P2C1,ACIDIC.m,060623_ACIDIC_QN223060625POST,QC,QC2
NEG0002POST,P2D1,ACIDIC.m,060623_ACIDIC_NEG0002POST,,
