SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
2306060118,P1C3,COMBINED.m,060623_COMBINED_2306060118,,
2306060069,P1C4,COMBINED.m,060623_COMBINED_2306060069,,
2306060114,P1C5,COMBINED.m,060623_COMBINED_2306060114,,
2306060065,P1C6,COMBINED.m,060623_COMBINED_2306060065,,
2306060029,P1C7,COMBINED.m,060623_COMBINED_2306060029,,
2306060001,P1C8,COMBINED.m,060623_COMBINED_2306060001,,
2306060121,P1C9,COMBINED.m,060623_COMBINED_2306060121,,
2306060064,P1C10,COMBINED.m,060623_COMBINED_2306060064,,
2306060022,P1C11,COMBINED.m,060623_COMBINED_2306060022,,
2306060115,P1C12,COMBINED.m,060623_COMBINED_2306060115,,
2306060075,P1D2,COMBINED.m,060623_COMBINED_2306060075,,
2306060123,P1D3,COMBINED.m,060623_COMBINED_2306060123,,
2306060059,P1D4,COMBINED.m,060623_COMBINED_2306060059,,
2306060107,P1D5,COMBINED.m,060623_COMBINED_2306060107,,
2306060061,P1D6,COMBINED.m,060623_COMBINED_2306060061,,
2306060026,P1D7,COMBINED.m,060623_COMBINED_2306060026,,
2306060067,P1D8,COMBINED.m,060623_COMBINED_2306060067,,
2306060113,P1D9,COMBINED.m,060623_COMBINED_2306060113,,
2306060060,P1D10,COMBINED.m,060623_COMBINED_2306060060,,
2306060018,P1D11,COMBINED.m,060623_COMBINED_2306060018,,
2306060109,P1D12,COMBINED.m,060623_COMBINED_2306060109,,
2306060083,P1E2,COMBINED.m,060623_COMBINED_2306060083,,
2306060004,P1E3,COMBINED.m,060623_COMBINED_2306060004,,
2306060050,P1E4,COMBINED.m,060623_COMBINED_2306060050,,
2306060104,P1E5,COMBINED.m,060623_COMBINED_2306060104,,
2306060057,P1E6,COMBINED.m,060623_COMBINED_2306060057,,
2306060024,P1E7,COMBINED.m,060623_COMBINED_2306060024,,
2306060063,P1E8,COMBINED.m,060623_COMBINED_2306060063,,
2306060108,P1E9,COMBINED.m,060623_COMBINED_2306060108,,
2306060056,P1E10,COMBINED.m,060623_COMBINED_2306060056,,
2306060014,P1E11,COMBINED.m,060623_COMBINED_2306060014,,
2306060091,P1E12,COMBINED.m,060623_COMBINED_2306060091,,
2306060015,P1F1,COMBINED.m,060623_COMBINED_2306060015,,
2306060090,P1F2,COMBINED.m,060623_COMBINED_2306060090,,
2306060127,P1F3,COMBINED.m,060623_COMBINED_2306060127,,
2306060041,P1F4,COMBINED.m,060623_COMBINED_2306060041,,
2306060098,P1F5,COMBINED.m,060623_COMBINED_2306060098,,
2306060053,P1F6,COMBINED.m,060623_COMBINED_2306060053,,
2306060021,P1F7,COMBINED.m,060623_COMBINED_2306060021,,
2306060034,P1F8,COMBINED.m,060623_COMBINED_2306060034,,
2306060100,P1F9,COMBINED.m,060623_COMBINED_2306060100,,
2306060052,P1F10,COMBINED.m,060623_COMBINED_2306060052,,
2306060008,P1F11,COMBINED.m,060623_COMBINED_2306060008,,
2306060145,P1F12,COMBINED.m,060623_COMBINED_2306060145,,
2306060027,P1G1,COMBINED.m,060623_COMBINED_2306060027,,
2306060097,P1G2,COMBINED.m,060623_COMBINED_2306060097,,
2306060117,P1G3,COMBINED.m,060623_COMBINED_2306060117,,
2306060013,P1G4,COMBINED.m,060623_COMBINED_2306060013,,
2306060087,P1G5,COMBINED.m,060623_COMBINED_2306060087,,
2306060047,P1G6,COMBINED.m,060623_COMBINED_2306060047,,
2306060017,P1G7,COMBINED.m,060623_COMBINED_2306060017,,
2306060040,P1G8,COMBINED.m,060623_COMBINED_2306060040,,
2306060096,P1G9,COMBINED.m,060623_COMBINED_2306060096,,
2306060045,P1G10,COMBINED.m,060623_COMBINED_2306060045,,
2306060005,P1G11,COMBINED.m,060623_COMBINED_2306060005,,
2306060139,P1G12,COMBINED.m,060623_COMBINED_2306060139,,
2306060038,P1H1,COMBINED.m,060623_COMBINED_2306060038,,
2306060102,P1H2,COMBINED.m,060623_COMBINED_2306060102,,
2306060094,P1H3,COMBINED.m,060623_COMBINED_2306060094,,
2306060132,P1H4,COMBINED.m,060623_COMBINED_2306060132,,
2306060079,P1H5,COMBINED.m,060623_COMBINED_2306060079,,
2306060043,P1H6,COMBINED.m,060623_COMBINED_2306060043,,
2306060012,P1H7,COMBINED.m,060623_COMBINED_2306060012,,
2306060044,P1H8,COMBINED.m,060623_COMBINED_2306060044,,
2306060089,P1H9,COMBINED.m,060623_COMBINED_2306060089,,
2306060039,P1H10,COMBINED.m,060623_COMBINED_2306060039,,
2306060136,P1H11,COMBINED.m,060623_COMBINED_2306060136,,
2306060130,P1H12,COMBINED.m,060623_COMBINED_2306060130,,
CAL0001POST,P1A1,COMBINED.m,060623_COMBINED_CAL0001POST,Calibration,L1
QN123060613POST,P1B1,COMBINED.m,060623_COMBINED_QN123060613POST,QC,QC1
QN123060625POST,P1C1,COMBINED.m,060623_COMBINED_QN123060625POST,QC,QC2
NEG0001POST,P1D1,COMBINED.m,060623_COMBINED_NEG0001POST,,
CAL0002,P2A1,COMBINED.m,060623_COMBINED_CAL0002,Calibration,L1
QN223060613,P2B1,COMBINED.m,060623_COMBINED_QN223060613,QC,QC1
QN223060625,P2C1,COMBINED.m,060623_COMBINED_QN223060625,QC,QC2
NEG0002,P2D1,COMBINED.m,060623_COMBINED_NEG0002,,
2306060112,P2A2,COMBINED.m,060623_COMBINED_2306060112,,
2306060048,P2A3,COMBINED.m,060623_COMBINED_2306060048,,
2306060082,P2A4,COMBINED.m,060623_COMBINED_2306060082,,
2306060150,P2A5,COMBINED.m,060623_COMBINED_2306060150,,
2306060068,P2A6,COMBINED.m,060623_COMBINED_2306060068,,
2306060003,P2A7,COMBINED.m,060623_COMBINED_2306060003,,
2306060162,P2A8,COMBINED.m,060623_COMBINED_2306060162,,
2306060164,P2A9,COMBINED.m,060623_COMBINED_2306060164,,
2306060135,P2A10,COMBINED.m,060623_COMBINED_2306060135,,
2306060194,P2A11,COMBINED.m,060623_COMBINED_2306060194,,
2306060201,P2A12,COMBINED.m,060623_COMBINED_2306060201,,
2306060101,P2B2,COMBINED.m,060623_COMBINED_2306060101,,
2306060036,P2B3,COMBINED.m,060623_COMBINED_2306060036,,
2306060072,P2B4,COMBINED.m,060623_COMBINED_2306060072,,
2306060124,P2B5,COMBINED.m,060623_COMBINED_2306060124,,
2306060055,P2B6,COMBINED.m,060623_COMBINED_2306060055,,
2306060148,P2B7,COMBINED.m,060623_COMBINED_2306060148,,
2306060156,P2B8,COMBINED.m,060623_COMBINED_2306060156,,
2306060157,P2B9,COMBINED.m,060623_COMBINED_2306060157,,
2306060141,P2B10,COMBINED.m,060623_COMBINED_2306060141,,
2306060188,P2B11,COMBINED.m,060623_COMBINED_2306060188,,
2306060193,P2B12,COMBINED.m,060623_COMBINED_2306060193,,
2306060092,P2C2,COMBINED.m,060623_COMBINED_2306060092,,
2306060016,P2C3,COMBINED.m,060623_COMBINED_2306060016,,
2306060042,P2C4,COMBINED.m,060623_COMBINED_2306060042,,
2306060116,P2C5,COMBINED.m,060623_COMBINED_2306060116,,
2306060051,P2C6,COMBINED.m,060623_COMBINED_2306060051,,
2306060168,P2C7,COMBINED.m,060623_COMBINED_2306060168,,
2306060138,P2C8,COMBINED.m,060623_COMBINED_2306060138,,
2306060173,P2C9,COMBINED.m,060623_COMBINED_2306060173,,
2306060198,P2C10,COMBINED.m,060623_COMBINED_2306060198,,
2306060183,P2C11,COMBINED.m,060623_COMBINED_2306060183,,
2306060181,P2C12,COMBINED.m,060623_COMBINED_2306060181,,
2306060080,P2D2,COMBINED.m,060623_COMBINED_2306060080,,
2306060007,P2D3,COMBINED.m,060623_COMBINED_2306060007,,
2306060035,P2D4,COMBINED.m,060623_COMBINED_2306060035,,
2306060106,P2D5,COMBINED.m,060623_COMBINED_2306060106,,
2306060046,P2D6,COMBINED.m,060623_COMBINED_2306060046,,
2306060159,P2D7,COMBINED.m,060623_COMBINED_2306060159,,
2306060172,P2D8,COMBINED.m,060623_COMBINED_2306060172,,
2306060165,P2D9,COMBINED.m,060623_COMBINED_2306060165,,
2306060189,P2D10,COMBINED.m,060623_COMBINED_2306060189,,
2306060177,P2D11,COMBINED.m,060623_COMBINED_2306060177,,
2306060206,P2D12,COMBINED.m,060623_COMBINED_2306060206,,
2306060077,P2E2,COMBINED.m,060623_COMBINED_2306060077,,
2306060002,P2E3,COMBINED.m,060623_COMBINED_2306060002,,
2306060030,P2E4,COMBINED.m,060623_COMBINED_2306060030,,
2306060103,P2E5,COMBINED.m,060623_COMBINED_2306060103,,
2306060033,P2E6,COMBINED.m,060623_COMBINED_2306060033,,
2306060154,P2E7,COMBINED.m,060623_COMBINED_2306060154,,
2306060166,P2E8,COMBINED.m,060623_COMBINED_2306060166,,
2306060158,P2E9,COMBINED.m,060623_COMBINED_2306060158,,
2306060184,P2E10,COMBINED.m,060623_COMBINED_2306060184,,
2306060190,P2E11,COMBINED.m,060623_COMBINED_2306060190,,
2306060195,P2E12,COMBINED.m,060623_COMBINED_2306060195,,
2306060131,P2F1,COMBINED.m,060623_COMBINED_2306060131,,
2306060071,P2F2,COMBINED.m,060623_COMBINED_2306060071,,
2306060144,P2F3,COMBINED.m,060623_COMBINED_2306060144,,
2306060023,P2F4,COMBINED.m,060623_COMBINED_2306060023,,
2306060099,P2F5,COMBINED.m,060623_COMBINED_2306060099,,
2306060025,P2F6,COMBINED.m,060623_COMBINED_2306060025,,
2306060151,P2F7,COMBINED.m,060623_COMBINED_2306060151,,
2306060163,P2F8,COMBINED.m,060623_COMBINED_2306060163,,
2306060153,P2F9,COMBINED.m,060623_COMBINED_2306060153,,
2306060179,P2F10,COMBINED.m,060623_COMBINED_2306060179,,
2306060204,P2F11,COMBINED.m,060623_COMBINED_2306060204,,
2306060185,P2F12,COMBINED.m,060623_COMBINED_2306060185,,
2306060126,P2G1,COMBINED.m,060623_COMBINED_2306060126,,
2306060062,P2G2,COMBINED.m,060623_COMBINED_2306060062,,
2306060110,P2G3,COMBINED.m,060623_COMBINED_2306060110,,
2306060019,P2G4,COMBINED.m,060623_COMBINED_2306060019,,
2306060088,P2G5,COMBINED.m,060623_COMBINED_2306060088,,
2306060020,P2G6,COMBINED.m,060623_COMBINED_2306060020,,
2306060142,P2G7,COMBINED.m,060623_COMBINED_2306060142,,
2306060146,P2G8,COMBINED.m,060623_COMBINED_2306060146,,
2306060171,P2G9,COMBINED.m,060623_COMBINED_2306060171,,
2306060174,P2G10,COMBINED.m,060623_COMBINED_2306060174,,
2306060199,P2G11,COMBINED.m,060623_COMBINED_2306060199,,
2306060176,P2G12,COMBINED.m,060623_COMBINED_2306060176,,
2306060120,P2H1,COMBINED.m,060623_COMBINED_2306060120,,
2306060054,P2H2,COMBINED.m,060623_COMBINED_2306060054,,
2306060093,P2H3,COMBINED.m,060623_COMBINED_2306060093,,
2306060011,P2H4,COMBINED.m,060623_COMBINED_2306060011,,
2306060081,P2H5,COMBINED.m,060623_COMBINED_2306060081,,
2306060009,P2H6,COMBINED.m,060623_COMBINED_2306060009,,
2306060134,P2H7,COMBINED.m,060623_COMBINED_2306060134,,
2306060170,P2H8,COMBINED.m,060623_COMBINED_2306060170,,
2306060160,P2H9,COMBINED.m,060623_COMBINED_2306060160,,
2306060200,P2H10,COMBINED.m,060623_COMBINED_2306060200,,
2306060192,P2H11,COMBINED.m,060623_COMBINED_2306060192,,
2306060202,P2H12,COMBINED.m,060623_COMBINED_2306060202,,
CAL0002POST,P2A1,COMBINED.m,060623_COMBINED_CAL0002POST,Calibration,L1
QN223060613POST,P2B1,COMBINED.m,060623_COMBINED_QN223060613POST,QC,QC1
QN223060625POST,P2C1,COMBINED.m,060623_COMBINED_QN223060625POST,QC,QC2
NEG0002POST,P2D1,COMBINED.m,060623_COMBINED_NEG0002POST,,
