SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
2306060305,P2B6,ACIDIC.m,060623_ACIDIC_2306060305,,
2306060340,P2B7,ACIDIC.m,060623_ACIDIC_2306060340,,
2306060339,P2B8,ACIDIC.m,060623_ACIDIC_2306060339,,
2306060301,P2B10,ACIDIC.m,060623_ACIDIC_2306060301,,
2306060375,P2B12,ACIDIC.m,060623_ACIDIC_2306060375,,
2306060299,P2C2,ACIDIC.m,060623_ACIDIC_2306060299,,
2306060276,P2C3,ACIDIC.m,060623_ACIDIC_2306060276,,
2306060295,P2C4,ACIDIC.m,060623_ACIDIC_2306060295,,
2306060327,P2C5,ACIDIC.m,060623_ACIDIC_2306060327,,
2306060300,P2C6,ACIDIC.m,060623_ACIDIC_2306060300,,
2306060329,P2C7,ACIDIC.m,060623_ACIDIC_2306060329,,
2306060335,P2C8,ACIDIC.m,060623_ACIDIC_2306060335,,
2306060379,P2C9,ACIDIC.m,060623_ACIDIC_2306060379,,
2306060288,P2C10,ACIDIC.m,060623_ACIDIC_2306060288,,
2306060292,P2D2,ACIDIC.m,060623_ACIDIC_2306060292,,
2306060322,P2D4,ACIDIC.m,060623_ACIDIC_2306060322,,
2306060392,P2D6,ACIDIC.m,060623_ACIDIC_2306060392,,
2306060394,P2D7,ACIDIC.m,060623_ACIDIC_2306060394,,
2306060328,P2D8,ACIDIC.m,060623_ACIDIC_2306060328,,
2306060167,P2D12,ACIDIC.m,060623_ACIDIC_2306060167,,
2306060286,P2E2,ACIDIC.m,060623_ACIDIC_2306060286,,
2306060323,P2E3,ACIDIC.m,060623_ACIDIC_2306060323,,
2306060312,P2E4,ACIDIC.m,060623_ACIDIC_2306060312,,
2306060370,P2E5,ACIDIC.m,060623_ACIDIC_2306060370,,
2306060385,P2E6,ACIDIC.m,060623_ACIDIC_2306060385,,
2306060334,P2E8,ACIDIC.m,060623_ACIDIC_2306060334,,
2306060400,P2E10,ACIDIC.m,060623_ACIDIC_2306060400,,
2306060095,P2E12,ACIDIC.m,060623_ACIDIC_2306060095,,
2306060320,P2F1,ACIDIC.m,060623_ACIDIC_2306060320,,
2306060321,P2F3,ACIDIC.m,060623_ACIDIC_2306060321,,
2306060297,P2F4,ACIDIC.m,060623_ACIDIC_2306060297,,
2306060358,P2F5,ACIDIC.m,060623_ACIDIC_2306060358,,
2306060377,P2F6,ACIDIC.m,060623_ACIDIC_2306060377,,
2306060372,P2F7,ACIDIC.m,060623_ACIDIC_2306060372,,
2306060086,P2F12,ACIDIC.m,060623_ACIDIC_2306060086,,
2306060313,P2G1,ACIDIC.m,060623_ACIDIC_2306060313,,
2306060314,P2G3,ACIDIC.m,060623_ACIDIC_2306060314,,
2306060383,P2G4,ACIDIC.m,060623_ACIDIC_2306060383,,
2306060398,P2G5,ACIDIC.m,060623_ACIDIC_2306060398,,
2306060373,P2G6,ACIDIC.m,060623_ACIDIC_2306060373,,
2306060364,P2G7,ACIDIC.m,060623_ACIDIC_2306060364,,
2306060406,P2G8,ACIDIC.m,060623_ACIDIC_2306060406,,
2306060331,P2G9,ACIDIC.m,060623_ACIDIC_2306060331,,
2306060368,P2G10,ACIDIC.m,060623_ACIDIC_2306060368,,
2306060155,P2G12,ACIDIC.m,060623_ACIDIC_2306060155,,
2306060303,P2H1,ACIDIC.m,060623_ACIDIC_2306060303,,
2306060302,P2H2,ACIDIC.m,060623_ACIDIC_2306060302,,
2306060310,P2H3,ACIDIC.m,060623_ACIDIC_2306060310,,
2306060374,P2H4,ACIDIC.m,060623_ACIDIC_2306060374,,
2306060389,P2H5,ACIDIC.m,060623_ACIDIC_2306060389,,
2306060357,P2H7,ACIDIC.m,060623_ACIDIC_2306060357,,
2306060396,P2H8,ACIDIC.m,060623_ACIDIC_2306060396,,
2306060324,P2H9,ACIDIC.m,060623_ACIDIC_2306060324,,
2306060330,P2H10,ACIDIC.m,060623_ACIDIC_2306060330,,
2306060074,P2H12,ACIDIC.m,060623_ACIDIC_2306060074,,
CAL0004POST,P2A1,ACIDIC.m,060623_ACIDIC_CAL0004POST,Calibration,L1
QN423060613POST,P2B1,ACIDIC.m,060623_ACIDIC_QN423060613POST,QC,QC1
QN423060625POST,P2C1,ACIDIC.m,060623_ACIDIC_QN423060625POST,QC,QC2
NEG0004POST,P2D1,ACIDIC.m,060623_ACIDIC_NEG0004POST,,
