SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
2306060755,P2G7,COMBINED.m,060623_COMBINED_2306060755,,
2306060717,P2G8,COMBINED.m,060623_COMBINED_2306060717,,
2306060777,P2G9,COMBINED.m,060623_COMBINED_2306060777,,
2306060738,P2G10,COMBINED.m,060623_COMBINED_2306060738,,
2306060778,P2G11,COMBINED.m,060623_COMBINED_2306060778,,
2306060705,P2G12,COMBINED.m,060623_COMBINED_2306060705,,
2306060674,P2H1,COMBINED.m,060623_COMBINED_2306060674,,
2306060676,P2H2,COMBINED.m,060623_COMBINED_2306060676,,
2306060675,P2H3,COMBINED.m,060623_COMBINED_2306060675,,
2306060670,P2H4,COMBINED.m,060623_COMBINED_2306060670,,
2306060697,P2H5,COMBINED.m,060623_COMBINED_2306060697,,
2306060648,P2H6,COMBINED.m,060623_COMBINED_2306060648,,
2306060740,P2H7,COMBINED.m,060623_COMBINED_2306060740,,
2306060702,P2H8,COMBINED.m,060623_COMBINED_2306060702,,
2306060770,P2H9,COMBINED.m,060623_COMBINED_2306060770,,
2306060730,P2H10,COMBINED.m,060623_COMBINED_2306060730,,
2306060768,P2H11,COMBINED.m,060623_COMBINED_2306060768,,
2306060693,P2H12,COMBINED.m,060623_COMBINED_2306060693,,
CAL0008POST,P2A1,COMBINED.m,060623_COMBINED_CAL0008POST,Calibration,L1
QN823060613POST,P2B1,COMBINED.m,060623_COMBINED_QN823060613POST,QC,QC1
QN823060625POST,P2C1,COMBINED.m,060623_COMBINED_QN823060625POST,QC,QC2
NEG0008POST,P2D1,COMBINED.m,060623_COMBINED_NEG0008POST,,
