SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
2306060287,P1H12,ETOH.m,060623_ETOH_2306060287,,
CAL0003POST,P1A1,ETOH.m,060623_ETOH_CAL0003POST,Calibration,L1
QN323060613POST,P1B1,ETOH.m,060623_ETOH_QN323060613POST,QC,QC1
QN323060625POST,P1C1,ETOH.m,060623_ETOH_QN323060625POST,QC,QC2
NEG0003POST,P1D1,ETOH.m,060623_ETOH_NEG0003POST,,
CAL0004,P2A1,ETOH.m,060623_ETOH_CAL0004,Calibration,L1
QN423060613,P2B1,ETOH.m,060623_ETOH_QN423060613,QC,QC1
QN423060625,P2C1,ETOH.m,060623_ETOH_QN423060625,QC,QC2
NEG0004,P2D1,ETOH.m,060623_ETOH_NEG0004,,
2306060317,P2A2,ETOH.m,060623_ETOH_2306060317,,
2306060291,P2A3,ETOH.m,060623_ETOH_2306060291,,
2306060304,P2A4,ETOH.m,060623_ETOH_2306060304,,
2306060362,P2A5,ETOH.m,060623_ETOH_2306060362,,
2306060351,P2A7,ETOH.m,060623_ETOH_2306060351,,
2306060352,P2A8,ETOH.m,060623_ETOH_2306060352,,
2306060404,P2A9,ETOH.m,060623_ETOH_2306060404,,
2306060315,P2A10,ETOH.m,060623_ETOH_2306060315,,
2306060316,P2A11,ETOH.m,060623_ETOH_2306060316,,
2306060180,P2A12,ETOH.m,060623_ETOH_2306060180,,
2306060311,P2B2,ETOH.m,060623_ETOH_2306060311,,
2306060283,P2B3,ETOH.m,060623_ETOH_2306060283,,
2306060298,P2B4,ETOH.m,060623_ETOH_2306060298,,
2306060336,P2B5,ETOH.m,060623_ETOH_2306060336,,
2306060305,P2B6,ETOH.m,060623_ETOH_2306060305,,
2306060340,P2B7,ETOH.m,060623_ETOH_2306060340,,
2306060339,P2B8,ETOH.m,060623_ETOH_2306060339,,
2306060301,P2B10,ETOH.m,060623_ETOH_2306060301,,
2306060390,P2B11,ETOH.m,060623_ETOH_2306060390,,
2306060375,P2B12,ETOH.m,060623_ETOH_2306060375,,
2306060299,P2C2,ETOH.m,060623_ETOH_2306060299,,
2306060276,P2C3,ETOH.m,060623_ETOH_2306060276,,
2306060295,P2C4,ETOH.m,060623_ETOH_2306060295,,
2306060327,P2C5,ETOH.m,060623_ETOH_2306060327,,
2306060300,P2C6,ETOH.m,060623_ETOH_2306060300,,
2306060329,P2C7,ETOH.m,060623_ETOH_2306060329,,
2306060335,P2C8,ETOH.m,060623_ETOH_2306060335,,
2306060379,P2C9,ETOH.m,060623_ETOH_2306060379,,
2306060288,P2C10,ETOH.m,060623_ETOH_2306060288,,
2306060382,P2C11,ETOH.m,060623_ETOH_2306060382,,
2306060275,P2C12,ETOH.m,060623_ETOH_2306060275,,
2306060292,P2D2,ETOH.m,060623_ETOH_2306060292,,
2306060325,P2D3,ETOH.m,060623_ETOH_2306060325,,
2306060392,P2D6,ETOH.m,060623_ETOH_2306060392,,
2306060394,P2D7,ETOH.m,060623_ETOH_2306060394,,
2306060328,P2D8,ETOH.m,060623_ETOH_2306060328,,
2306060371,P2D11,ETOH.m,060623_ETOH_2306060371,,
2306060167,P2D12,ETOH.m,060623_ETOH_2306060167,,
2306060286,P2E2,ETOH.m,060623_ETOH_2306060286,,
2306060323,P2E3,ETOH.m,060623_ETOH_2306060323,,
2306060312,P2E4,ETOH.m,060623_ETOH_2306060312,,
2306060370,P2E5,ETOH.m,060623_ETOH_2306060370,,
2306060385,P2E6,ETOH.m,060623_ETOH_2306060385,,
2306060381,P2E7,ETOH.m,060623_ETOH_2306060381,,
2306060334,P2E8,ETOH.m,060623_ETOH_2306060334,,
2306060349,P2E9,ETOH.m,060623_ETOH_2306060349,,
2306060400,P2E10,ETOH.m,060623_ETOH_2306060400,,
2306060095,P2E12,ETOH.m,060623_ETOH_2306060095,,
2306060320,P2F1,ETOH.m,060623_ETOH_2306060320,,
2306060318,P2F2,ETOH.m,060623_ETOH_2306060318,,
2306060321,P2F3,ETOH.m,060623_ETOH_2306060321,,
2306060297,P2F4,ETOH.m,060623_ETOH_2306060297,,
2306060358,P2F5,ETOH.m,060623_ETOH_2306060358,,
2306060377,P2F6,ETOH.m,060623_ETOH_2306060377,,
2306060372,P2F7,ETOH.m,060623_ETOH_2306060372,,
2306060348,P2F11,ETOH.m,060623_ETOH_2306060348,,
2306060086,P2F12,ETOH.m,060623_ETOH_2306060086,,
2306060313,P2G1,ETOH.m,060623_ETOH_2306060313,,
2306060314,P2G3,ETOH.m,060623_ETOH_2306060314,,
2306060383,P2G4,ETOH.m,060623_ETOH_2306060383,,
2306060398,P2G5,ETOH.m,060623_ETOH_2306060398,,
2306060373,P2G6,ETOH.m,060623_ETOH_2306060373,,
2306060364,P2G7,ETOH.m,060623_ETOH_2306060364,,
2306060406,P2G8,ETOH.m,060623_ETOH_2306060406,,
2306060368,P2G10,ETOH.m,060623_ETOH_2306060368,,
2306060337,P2G11,ETOH.m,060623_ETOH_2306060337,,
2306060155,P2G12,ETOH.m,060623_ETOH_2306060155,,
2306060303,P2H1,ETOH.m,060623_ETOH_2306060303,,
2306060310,P2H3,ETOH.m,060623_ETOH_2306060310,,
2306060374,P2H4,ETOH.m,060623_ETOH_2306060374,,
2306060389,P2H5,ETOH.m,060623_ETOH_2306060389,,
2306060357,P2H7,ETOH.m,060623_ETOH_2306060357,,
2306060396,P2H8,ETOH.m,060623_ETOH_2306060396,,
2306060324,P2H9,ETOH.m,060623_ETOH_2306060324,,
2306060330,P2H10,ETOH.m,060623_ETOH_2306060330,,
2306060074,P2H12,ETOH.m,060623_ETOH_2306060074,,
CAL0004POST,P2A1,ETOH.m,060623_ETOH_CAL0004POST,Calibration,L1
QN423060613POST,P2B1,ETOH.m,060623_ETOH_QN423060613POST,QC,QC1
QN423060625POST,P2C1,ETOH.m,060623_ETOH_QN423060625POST,QC,QC2
NEG0004POST,P2D1,ETOH.m,060623_ETOH_NEG0004POST,,
